date,visiting,home,visScore,homeScore,visHR,homeHR
20100720,PHI,SLN,1,7,0,2
20100721,TBA,BAL,5,4,1,1
20100721,TEX,DET,1,4,0,1
20100721,TOR,KCA,2,5,0,0
20100721,CLE,MIN,0,6,0,0
20100721,ANA,NYA,6,10,2,3
20100721,BOS,OAK,4,6,1,2
20100721,CHA,SEA,1,2,0,0
20100721,NYN,ARI,3,4,2,3
20100721,SDN,ATL,6,4,1,1
20100721,HOU,CHN,4,3,1,1
20100721,WAS,CIN,8,5,2,0
20100721,COL,FLO,2,5,1,1
20100721,SFN,LAN,0,2,0,1
20100721,MIL,PIT,3,15,1,3
20100721,PHI,SLN,1,5,1,1
20100722,MIN,BAL,5,0,1,0
20100722,TOR,DET,2,5,1,0
20100722,KCA,NYA,4,10,0,2
20100722,BOS,SEA,8,6,3,1
20100722,ANA,TEX,2,3,1,1
20100722,SFN,ARI,3,0,1,0
20100722,SDN,ATL,0,8,0,0
20100722,WAS,CIN,7,1,2,0
20100722,COL,FLO,2,3,1,1
20100722,NYN,LAN,0,2,0,1
20100722,MIL,PIT,3,2,2,0
20100722,PHI,SLN,2,0,1,0
20100723,MIN,BAL,2,3,1,1
20100723,TBA,CLE,1,3,0,1
20100723,KCA,NYA,1,7,0,0
20100723,CHA,OAK,5,1,0,0
20100723,BOS,SEA,2,1,1,0
20100723,ANA,TEX,0,1,0,1
20100723,SFN,ARI,7,4,2,1
20100723,SLN,CHN,0,5,0,3
20100723,ATL,FLO,6,7,2,2
20100723,CIN,HOU,6,4,1,1
20100723,NYN,LAN,6,1,1,0
20100723,WAS,MIL,5,7,2,1
20100723,COL,PHI,0,6,0,1
20100723,SDN,PIT,5,3,0,0
20100724,MIN,BAL,7,2,1,1
20100724,TBA,CLE,6,3,2,1
20100724,TOR,DET,3,2,0,0
20100724,KCA,NYA,7,4,1,3
20100724,CHA,OAK,2,10,1,3
20100724,BOS,SEA,1,5,1,1
20100724,ANA,TEX,6,2,1,2
20100724,SFN,ARI,10,4,1,2
20100724,SLN,CHN,5,6,0,2
20100724,ATL,FLO,10,5,2,2
20100724,CIN,HOU,7,0,3,0
20100724,NYN,LAN,2,3,0,1
20100724,WAS,MIL,3,4,0,2
20100724,COL,PHI,2,10,1,1
20100724,SDN,PIT,9,2,0,2
20100725,MIN,BAL,10,4,4,0
20100725,TBA,CLE,4,2,1,0
20100725,TOR,DET,5,3,3,1
20100725,TOR,DET,5,6,2,0
20100725,KCA,NYA,6,12,3,2
20100725,CHA,OAK,4,6,0,0
20100725,BOS,SEA,2,4,0,0
20100725,ANA,TEX,4,6,2,0
20100725,SFN,ARI,3,2,0,0
20100725,SLN,CHN,4,3,2,0
20100725,ATL,FLO,4,5,1,0
20100725,CIN,HOU,0,4,0,2
20100725,NYN,LAN,0,1,0,0
20100725,WAS,MIL,3,8,0,2
20100725,COL,PHI,3,4,1,1
20100725,SDN,PIT,6,3,2,1
20100726,BOS,ANA,6,3,2,2
20100726,SEA,CHA,1,6,0,1
20100726,NYA,CLE,3,2,2,1
20100726,MIN,KCA,19,1,2,0
20100726,DET,TBA,0,5,0,2
20100726,BAL,TOR,5,9,3,3
20100726,CHN,HOU,5,2,1,0
20100726,CIN,MIL,2,3,0,2
20100726,COL,PHI,4,5,1,0
20100726,FLO,SFN,4,3,2,1
20100727,BOS,ANA,4,2,0,1
20100727,SEA,CHA,0,11,0,3
20100727,NYA,CLE,1,4,0,0
20100727,MIN,KCA,11,2,1,0
20100727,DET,TBA,2,3,0,1
20100727,OAK,TEX,1,3,0,1
20100727,BAL,TOR,2,8,0,2
20100727,PIT,COL,4,2,1,2
20100727,CHN,HOU,1,6,1,1
20100727,CIN,MIL,12,4,0,2
20100727,SLN,NYN,2,8,0,2
20100727,ARI,PHI,5,9,1,3
20100727,LAN,SDN,2,0,0,0
20100727,FLO,SFN,4,6,3,2
20100727,ATL,WAS,0,3,0,0
20100728,BOS,ANA,7,3,4,0
20100728,SEA,CHA,5,6,1,3
20100728,NYA,CLE,8,0,1,0
20100728,MIN,KCA,6,4,2,0
20100728,DET,TBA,4,7,2,1
20100728,OAK,TEX,3,1,1,0
20100728,BAL,TOR,0,5,0,1
20100728,PIT,COL,6,2,2,1
20100728,CHN,HOU,1,8,0,2
20100728,CIN,MIL,10,2,2,0
20100728,SLN,NYN,8,7,1,2
20100728,ARI,PHI,1,7,0,0
20100728,LAN,SDN,1,6,0,0
20100728,FLO,SFN,9,10,3,1
20100728,ATL,WAS,3,1,0,0
20100729,SEA,CHA,5,9,0,4
20100729,NYA,CLE,11,4,1,0
20100729,BAL,KCA,6,5,2,0
20100729,DET,TBA,2,4,0,1
20100729,OAK,TEX,4,7,0,2
20100729,PIT,COL,3,9,1,2
20100729,SLN,NYN,0,4,0,1
20100729,ARI,PHI,2,3,1,1
20100729,LAN,SDN,2,3,1,0
20100729,FLO,SFN,5,0,0,0
20100729,ATL,WAS,3,5,1,2
20100730,TEX,ANA,7,9,1,2
20100730,DET,BOS,6,5,2,2
20100730,OAK,CHA,1,6,0,0
20100730,BAL,KCA,5,7,0,1
20100730,SEA,MIN,3,5,0,2
20100730,NYA,TBA,2,3,1,1
20100730,CLE,TOR,1,8,0,2
20100730,ATL,CIN,6,4,1,1
20100730,CHN,COL,2,17,0,3
20100730,MIL,HOU,0,5,0,3
20100730,ARI,NYN,9,6,2,2
20100730,FLO,SDN,4,2,2,0
20100730,LAN,SFN,5,6,1,2
20100730,PIT,SLN,0,1,0,0
20100730,PHI,WAS,1,8,1,0
20100731,TEX,ANA,2,1,1,1
20100731,DET,BOS,4,5,1,0
20100731,OAK,CHA,6,2,1,1
20100731,BAL,KCA,3,4,0,2
20100731,SEA,MIN,0,4,0,0
20100731,NYA,TBA,5,4,3,1
20100731,CLE,TOR,2,1,0,1
20100731,ATL,CIN,2,5,0,1
20100731,CHN,COL,5,6,1,2
20100731,MIL,HOU,0,6,0,0
20100731,ARI,NYN,4,5,0,0
20100731,FLO,SDN,6,3,2,1
20100731,LAN,SFN,1,2,1,1
20100731,PIT,SLN,1,11,1,2
20100731,PHI,WAS,5,7,2,1
20100801,TEX,ANA,1,4,0,0
20100801,DET,BOS,3,4,0,0
20100801,OAK,CHA,1,4,0,0
20100801,BAL,KCA,4,5,2,1
20100801,SEA,MIN,0,4,0,0
20100801,NYA,TBA,0,3,0,0
20100801,CLE,TOR,5,4,2,3
20100801,ATL,CIN,1,2,1,0
20100801,CHN,COL,7,8,1,0
20100801,MIL,HOU,2,5,1,1
20100801,ARI,NYN,14,1,4,0
20100801,FLO,SDN,4,5,1,0
20100801,LAN,SFN,0,2,0,0
20100801,PIT,SLN,1,9,0,2
20100801,PHI,WAS,6,4,0,1
20100802,CLE,BOS,6,5,0,2
20100802,TOR,NYA,8,6,2,3
20100802,KCA,OAK,0,6,0,1
20100802,MIN,TBA,2,4,1,0
20100802,WAS,ARI,3,1,2,0
20100802,NYN,ATL,1,4,0,1
20100802,MIL,CHN,18,1,1,0
20100802,SDN,LAN,10,5,2,1
20100802,CIN,PIT,4,0,1,0
20100802,HOU,SLN,9,4,0,1
20100803,ANA,BAL,3,6,1,1
20100803,CLE,BOS,1,3,1,2
20100803,CHA,DET,12,2,3,0
20100803,CHA,DET,1,7,1,0
20100803,TOR,NYA,8,2,4,1
20100803,KCA,OAK,3,2,1,0
20100803,TEX,SEA,2,3,0,1
20100803,MIN,TBA,4,6,1,2
20100803,WAS,ARI,1,6,1,2
20100803,NYN,ATL,3,2,1,0
20100803,MIL,CHN,4,3,0,1
20100803,SFN,COL,10,0,3,0
20100803,PHI,FLO,6,1,2,1
20100803,SDN,LAN,1,2,1,0
20100803,CIN,PIT,6,7,0,0
20100803,HOU,SLN,18,4,0,2
20100804,ANA,BAL,7,9,0,1
20100804,CLE,BOS,9,1,2,1
20100804,CHA,DET,4,1,2,0
20100804,TOR,NYA,1,5,0,1
20100804,KCA,OAK,3,4,1,0
20100804,TEX,SEA,11,6,2,1
20100804,MIN,TBA,2,1,0,0
20100804,WAS,ARI,7,2,3,1
20100804,NYN,ATL,3,8,0,3
20100804,MIL,CHN,3,15,0,4
20100804,SFN,COL,1,6,0,3
20100804,PHI,FLO,7,2,0,1
20100804,SDN,LAN,0,9,0,1
20100804,CIN,PIT,9,4,1,3
20100804,HOU,SLN,4,8,1,1
20100805,ANA,BAL,4,5,1,1
20100805,CLE,BOS,2,6,1,1
20100805,CHA,DET,6,4,1,2
20100805,TEX,SEA,6,0,1,0
20100805,MIN,TBA,8,6,1,2
20100805,WAS,ARI,4,8,4,0
20100805,SFN,ATL,2,3,0,2
20100805,PHI,FLO,5,4,1,0
20100805,SDN,LAN,5,0,1,0
20100805,COL,PIT,1,5,0,2
20100806,CHA,BAL,1,2,1,0
20100806,MIN,CLE,6,7,1,1
20100806,ANA,DET,4,2,1,1
20100806,BOS,NYA,6,3,2,1
20100806,TEX,OAK,5,1,2,0
20100806,KCA,SEA,1,7,0,1
20100806,TBA,TOR,1,2,0,0
20100806,SDN,ARI,1,2,1,1
20100806,SFN,ATL,3,2,0,2
20100806,CIN,CHN,3,0,1,0
20100806,SLN,FLO,7,0,1,0
20100806,WAS,LAN,6,3,2,1
20100806,HOU,MIL,5,6,0,1
20100806,NYN,PHI,5,7,1,0
20100806,COL,PIT,6,3,1,1
20100807,CHA,BAL,4,2,1,1
20100807,MIN,CLE,7,2,2,0
20100807,ANA,DET,10,1,1,0
20100807,BOS,NYA,2,5,1,0
20100807,TEX,OAK,2,6,1,1
20100807,KCA,SEA,2,1,0,1
20100807,TBA,TOR,11,17,1,8
20100807,SDN,ARI,5,6,2,2
20100807,SFN,ATL,0,3,0,0
20100807,CIN,CHN,4,3,1,0
20100807,SLN,FLO,4,5,0,3
20100807,WAS,LAN,2,3,1,0
20100807,HOU,MIL,2,5,0,2
20100807,NYN,PHI,1,0,1,0
20100807,COL,PIT,7,8,2,3
20100808,CHA,BAL,3,4,1,1
20100808,MIN,CLE,5,4,1,1
20100808,ANA,DET,4,9,0,0
20100808,BOS,NYA,2,7,1,1
20100808,TEX,OAK,2,3,0,0
20100808,KCA,SEA,2,3,1,0
20100808,TBA,TOR,0,1,0,0
20100808,SDN,ARI,10,1,2,0
20100808,SFN,ATL,3,6,1,2
20100808,CIN,CHN,11,4,1,1
20100808,WAS,LAN,3,8,2,0
20100808,HOU,MIL,6,11,0,1
20100808,NYN,PHI,5,6,0,2
20100808,COL,PIT,8,4,1,0
20100809,KCA,ANA,4,6,1,1
20100809,CHA,BAL,2,3,1,2
20100809,TBA,DET,6,3,1,1
20100809,BOS,NYA,2,1,0,1
20100809,OAK,SEA,1,3,0,0
20100809,SLN,CIN,7,3,1,1
20100809,ATL,HOU,4,10,2,0
20100809,ARI,MIL,7,4,1,0
20100809,CHN,SFN,3,4,0,0
20100810,KCA,ANA,1,3,0,0
20100810,MIN,CHA,12,6,5,1
20100810,BAL,CLE,14,8,4,1
20100810,TBA,DET,8,0,0,0
20100810,OAK,SEA,0,2,0,0
20100810,NYA,TEX,3,4,1,1
20100810,BOS,TOR,7,5,2,3
20100810,SLN,CIN,8,4,1,0
20100810,ATL,HOU,4,2,2,0
20100810,ARI,MIL,2,1,1,1
20100810,COL,NYN,0,1,0,0
20100810,LAN,PHI,15,9,2,3
20100810,PIT,SDN,1,4,0,2
20100810,CHN,SFN,8,6,1,0
20100810,FLO,WAS,8,2,1,0
20100811,KCA,ANA,1,2,1,1
20100811,MIN,CHA,1,6,0,1
20100811,BAL,CLE,3,1,1,0
20100811,TBA,DET,2,3,0,1
20100811,OAK,SEA,5,1,0,0
20100811,NYA,TEX,7,6,1,1
20100811,BOS,TOR,10,1,4,0
20100811,SLN,CIN,6,1,1,0
20100811,ATL,HOU,8,2,1,0
20100811,ARI,MIL,8,2,4,2
20100811,COL,NYN,6,2,1,1
20100811,LAN,PHI,0,2,0,0
20100811,PIT,SDN,5,8,0,1
20100811,CHN,SFN,4,5,2,2
20100811,FLO,WAS,9,5,2,3
20100812,MIN,CHA,6,1,2,0
20100812,BAL,CLE,1,4,0,0
20100812,NYA,KCA,4,3,1,0
20100812,BOS,TOR,5,6,2,1
20100812,ARI,MIL,4,8,1,1
20100812,COL,NYN,0,4,0,0
20100812,LAN,PHI,9,10,1,0
20100812,PIT,SDN,0,3,0,1
20100812,CHN,SFN,7,8,0,3
20100812,FLO,WAS,5,0,1,0
20100813,TOR,ANA,3,0,0,0
20100813,DET,CHA,4,8,2,3
20100813,SEA,CLE,3,2,0,0
20100813,NYA,KCA,3,4,0,1
20100813,OAK,MIN,3,4,0,0
20100813,BAL,TBA,5,0,1,0
20100813,BOS,TEX,9,10,5,4
20100813,LAN,ATL,0,1,0,1
20100813,FLO,CIN,2,7,2,1
20100813,MIL,COL,4,5,0,1
20100813,PIT,HOU,1,4,0,1
20100813,PHI,NYN,0,1,0,0
20100813,SDN,SFN,3,2,0,0
20100813,CHN,SLN,3,6,1,1
20100813,ARI,WAS,2,4,0,1
20100814,TOR,ANA,2,7,1,3
20100814,DET,CHA,3,2,2,0
20100814,SEA,CLE,9,3,3,1
20100814,NYA,KCA,8,3,5,1
20100814,OAK,MIN,0,2,0,0
20100814,BAL,TBA,3,7,1,2
20100814,BOS,TEX,3,1,0,1
20100814,LAN,ATL,2,1,0,0
20100814,FLO,CIN,4,5,2,1
20100814,MIL,COL,5,4,0,1
20100814,PIT,HOU,2,3,1,1
20100814,PHI,NYN,4,0,0,0
20100814,SDN,SFN,2,3,0,1
20100814,CHN,SLN,3,2,2,0
20100814,ARI,WAS,9,2,4,1
20100815,TOR,ANA,4,1,1,1
20100815,DET,CHA,13,8,4,2
20100815,SEA,CLE,1,9,0,3
20100815,NYA,KCA,0,1,0,0
20100815,OAK,MIN,2,4,0,1
20100815,BAL,TBA,2,3,1,1
20100815,BOS,TEX,3,7,1,1
20100815,LAN,ATL,1,13,0,1
20100815,FLO,CIN,0,2,0,1
20100815,MIL,COL,5,6,0,2
20100815,PIT,HOU,2,8,0,1
20100815,PHI,NYN,3,1,0,1
20100815,SDN,SFN,8,2,1,1
20100815,CHN,SLN,9,7,2,2
20100815,ARI,WAS,3,5,1,2
20100816,SEA,BAL,4,5,3,0
20100816,DET,NYA,3,1,2,0
20100816,TOR,OAK,3,1,2,1
20100816,TEX,TBA,4,6,0,0
20100816,LAN,ATL,3,4,0,0
20100816,SDN,CHN,9,5,0,1
20100816,NYN,HOU,3,1,1,0
20100816,FLO,PIT,1,7,0,1
20100817,SEA,BAL,4,0,1,0
20100817,ANA,BOS,0,6,0,2
20100817,CLE,KCA,1,2,0,2
20100817,CHA,MIN,6,7,3,3
20100817,DET,NYA,2,6,2,2
20100817,TOR,OAK,2,6,0,0
20100817,TEX,TBA,1,10,0,1
20100817,CIN,ARI,6,2,1,1
20100817,WAS,ATL,2,10,0,1
20100817,SDN,CHN,1,0,0,0
20100817,NYN,HOU,3,4,1,2
20100817,COL,LAN,0,6,0,0
20100817,SFN,PHI,3,9,2,0
20100817,FLO,PIT,6,0,0,0
20100817,MIL,SLN,3,2,1,1
20100818,SEA,BAL,6,5,1,1
20100818,ANA,BOS,5,7,2,2
20100818,CLE,KCA,7,9,1,1
20100818,CHA,MIN,6,7,1,1
20100818,DET,NYA,5,9,3,3
20100818,TOR,OAK,4,5,0,1
20100818,TEX,TBA,6,8,2,2
20100818,CIN,ARI,11,7,2,2
20100818,WAS,ATL,2,3,0,0
20100818,SDN,CHN,5,1,1,0
20100818,NYN,HOU,3,2,0,1
20100818,COL,LAN,3,2,0,0
20100818,SFN,PHI,2,8,2,2
20100818,FLO,PIT,3,2,1,2
20100818,MIL,SLN,3,2,0,0
20100819,TEX,BAL,0,4,0,0
20100819,ANA,BOS,7,2,1,1
20100819,CLE,KCA,7,3,0,0
20100819,CHA,MIN,11,0,2,0
20100819,DET,NYA,5,11,2,1
20100819,TBA,OAK,3,4,2,0
20100819,CIN,ARI,9,5,2,2
20100819,WAS,ATL,6,2,2,0
20100819,SDN,CHN,5,3,0,0
20100819,NYN,HOU,2,3,0,1
20100819,COL,LAN,0,2,0,1
20100819,SFN,PHI,5,2,1,0
20100819,FLO,PIT,4,2,1,1
20100820,TEX,BAL,2,0,1,0
20100820,TOR,BOS,16,2,4,0
20100820,CLE,DET,0,6,0,0
20100820,ANA,MIN,2,7,0,1
20100820,SEA,NYA,6,0,2,0
20100820,TBA,OAK,4,5,1,1
20100820,COL,ARI,3,4,0,0
20100820,ATL,CHN,5,3,1,1
20100820,HOU,FLO,0,9,0,2
20100820,CIN,LAN,3,1,0,0
20100820,SDN,MIL,6,10,2,2
20100820,WAS,PHI,0,1,0,0
20100820,NYN,PIT,7,2,1,1
20100820,SFN,SLN,6,3,2,1
20100821,TEX,BAL,6,8,1,4
20100821,TOR,BOS,4,5,1,1
20100821,CLE,DET,2,5,0,1
20100821,CHA,KCA,5,6,0,2
20100821,CHA,KCA,7,6,1,1
20100821,ANA,MIN,9,3,2,0
20100821,SEA,NYA,5,9,3,1
20100821,TBA,OAK,5,4,2,0
20100821,COL,ARI,1,3,0,1
20100821,ATL,CHN,4,5,0,0
20100821,HOU,FLO,3,6,0,0
20100821,CIN,LAN,5,8,0,4
20100821,SDN,MIL,5,6,1,1
20100821,WAS,PHI,8,1,1,0
20100821,NYN,PIT,5,1,1,0
20100821,SFN,SLN,1,5,0,1
20100822,TEX,BAL,6,4,2,2
20100822,TOR,BOS,0,5,0,1
20100822,CLE,DET,1,8,1,0
20100822,CHA,KCA,2,3,0,1
20100822,ANA,MIN,0,4,0,1
20100822,SEA,NYA,0,10,0,3
20100822,TBA,OAK,3,2,0,0
20100822,COL,ARI,1,0,0,0
20100822,ATL,CHN,16,5,4,1
20100822,HOU,FLO,2,1,1,1
20100822,CIN,LAN,5,2,1,1
20100822,SDN,MIL,7,3,2,1
20100822,WAS,PHI,0,6,0,1
20100822,NYN,PIT,1,2,0,2
20100822,SFN,SLN,0,9,0,1
20100823,TBA,ANA,4,3,1,0
20100823,SEA,BOS,3,6,0,0
20100823,KCA,DET,3,12,0,0
20100823,MIN,TEX,0,4,0,0
20100823,NYA,TOR,2,3,0,2
20100823,ATL,COL,4,5,2,1
20100823,HOU,PHI,3,2,0,1
20100823,SLN,PIT,10,2,1,1
20100823,CIN,SFN,2,11,0,2
20100823,CHN,WAS,9,1,1,0
20100824,TBA,ANA,10,3,2,1
20100824,BAL,CHA,5,7,1,1
20100824,OAK,CLE,5,0,3,0
20100824,KCA,DET,1,9,1,1
20100824,MIN,TEX,3,4,0,1
20100824,NYA,TOR,11,5,5,0
20100824,ATL,COL,2,5,1,2
20100824,LAN,MIL,5,3,2,1
20100824,FLO,NYN,5,6,1,0
20100824,HOU,PHI,4,2,1,1
20100824,SLN,PIT,3,4,1,0
20100824,ARI,SDN,0,5,0,2
20100824,CIN,SFN,5,16,3,4
20100824,CHN,WAS,5,4,2,0
20100825,TBA,ANA,3,12,1,1
20100825,SEA,BOS,3,5,2,0
20100825,SEA,BOS,4,2,0,1
20100825,BAL,CHA,4,2,1,1
20100825,OAK,CLE,6,1,0,0
20100825,KCA,DET,4,3,2,0
20100825,MIN,TEX,3,4,0,2
20100825,NYA,TOR,3,6,1,2
20100825,ATL,COL,10,12,1,1
20100825,LAN,MIL,5,4,1,0
20100825,FLO,NYN,5,4,0,1
20100825,HOU,PHI,3,2,2,1
20100825,SLN,PIT,2,5,1,1
20100825,ARI,SDN,3,9,2,2
20100825,CIN,SFN,12,11,4,1
20100825,CHN,WAS,4,0,2,0
20100826,BAL,CHA,0,8,0,1
20100826,OAK,CLE,2,3,0,1
20100826,MIN,TEX,6,4,2,1
20100826,DET,TOR,7,1,2,1
20100826,LAN,MIL,7,1,1,1
20100826,FLO,NYN,11,4,1,1
20100826,HOU,PHI,5,1,1,0
20100826,ARI,SDN,11,5,2,1
20100826,SLN,WAS,10,11,1,1
20100827,BAL,ANA,3,1,0,0
20100827,NYA,CHA,4,9,1,0
20100827,KCA,CLE,4,15,1,3
20100827,MIN,SEA,6,3,0,0
20100827,BOS,TBA,3,1,2,0
20100827,OAK,TEX,3,7,2,0
20100827,DET,TOR,2,3,1,2
20100827,FLO,ATL,7,1,4,1
20100827,CHN,CIN,1,7,0,4
20100827,LAN,COL,6,2,1,1
20100827,PIT,MIL,2,7,1,0
20100827,HOU,NYN,1,2,0,0
20100827,PHI,SDN,3,2,0,1
20100827,ARI,SFN,6,0,1,0
20100827,SLN,WAS,4,2,2,1
20100828,BAL,ANA,5,0,1,0
20100828,NYA,CHA,12,9,4,3
20100828,KCA,CLE,3,4,1,1
20100828,MIN,SEA,1,0,0,0
20100828,BOS,TBA,2,3,1,2
20100828,OAK,TEX,5,0,1,0
20100828,DET,TOR,4,5,1,0
20100828,FLO,ATL,3,12,0,3
20100828,CHN,CIN,3,2,2,1
20100828,LAN,COL,3,5,1,2
20100828,PIT,MIL,7,8,3,3
20100828,HOU,NYN,4,1,1,0
20100828,PHI,SDN,3,1,0,0
20100828,ARI,SFN,11,3,2,1
20100828,SLN,WAS,5,14,1,2
20100829,BAL,ANA,1,0,0,0
20100829,NYA,CHA,2,1,1,0
20100829,KCA,CLE,6,2,1,1
20100829,MIN,SEA,1,2,1,0
20100829,BOS,TBA,3,5,0,2
20100829,OAK,TEX,8,2,2,1
20100829,DET,TOR,10,4,3,2
20100829,FLO,ATL,6,7,1,2
20100829,CHN,CIN,5,7,1,1
20100829,LAN,COL,5,10,0,3
20100829,PIT,MIL,4,8,3,1
20100829,HOU,NYN,1,5,0,1
20100829,PHI,SDN,5,0,2,0
20100829,ARI,SFN,7,9,1,0
20100829,SLN,WAS,2,4,1,1
20100830,CHA,CLE,10,6,2,1
20100830,TEX,KCA,3,0,0,0
20100830,OAK,NYA,5,11,1,3
20100830,ANA,SEA,5,3,3,0
20100830,TOR,TBA,2,6,1,1
20100830,SDN,ARI,2,7,1,2
20100830,NYN,ATL,3,9,0,2
20100830,PIT,CHN,2,14,0,1
20100830,MIL,CIN,4,5,0,2
20100830,WAS,FLO,9,3,2,2
20100830,SLN,HOU,0,3,0,0
20100830,PHI,LAN,0,3,0,1
20100830,COL,SFN,2,1,0,0
20100831,BOS,BAL,2,5,1,2
20100831,CHA,CLE,4,3,1,1
20100831,TEX,KCA,9,10,4,1
20100831,DET,MIN,3,4,0,0
20100831,OAK,NYA,3,9,1,3
20100831,ANA,SEA,1,3,0,0
20100831,TOR,TBA,13,5,3,0
20100831,SDN,ARI,4,7,0,1
20100831,NYN,ATL,2,9,0,1
20100831,PIT,CHN,14,7,2,1
20100831,MIL,CIN,4,8,1,1
20100831,WAS,FLO,0,1,0,0
20100831,SLN,HOU,0,3,0,0
20100831,PHI,LAN,8,4,2,1
20100831,COL,SFN,2,5,1,1
20100901,BOS,BAL,9,6,3,0
20100901,CHA,CLE,6,4,3,0
20100901,TEX,KCA,4,3,1,1
20100901,DET,MIN,1,2,0,0
20100901,OAK,NYA,3,4,1,0
20100901,ANA,SEA,4,2,2,0
20100901,TOR,TBA,1,2,1,1
20100901,SDN,ARI,2,5,1,2
20100901,NYN,ATL,1,4,0,0
20100901,PIT,CHN,3,5,1,0
20100901,MIL,CIN,1,6,0,1
20100901,WAS,FLO,10,16,1,3
20100901,SLN,HOU,2,5,1,1
20100901,PHI,LAN,5,1,2,0
20100901,COL,SFN,1,2,1,0
20100902,BOS,BAL,6,4,1,0
20100902,DET,MIN,10,9,5,0
20100902,OAK,NYA,0,5,0,3
20100902,CLE,SEA,6,3,1,1
20100902,NYN,ATL,4,2,1,1
20100902,PHI,COL,12,11,3,3
20100903,TBA,BAL,4,1,0,0
20100903,DET,KCA,9,5,1,1
20100903,TEX,MIN,3,4,0,0
20100903,TOR,NYA,3,7,1,0
20100903,ANA,OAK,0,8,0,2
20100903,CLE,SEA,0,1,0,0
20100903,HOU,ARI,3,4,0,0
20100903,NYN,CHN,6,7,2,2
20100903,ATL,FLO,1,6,0,0
20100903,SFN,LAN,2,4,0,1
20100903,MIL,PHI,0,1,0,0
20100903,WAS,PIT,5,8,1,1
20100903,COL,SDN,4,3,2,1
20100903,CIN,SLN,2,3,1,0
20100904,TBA,BAL,4,8,3,1
20100904,CHA,BOS,3,1,0,0
20100904,CHA,BOS,3,1,0,0
20100904,DET,KCA,6,4,1,1
20100904,TEX,MIN,4,12,1,2
20100904,TOR,NYA,5,7,2,1
20100904,ANA,OAK,1,3,1,0
20100904,CLE,SEA,4,2,0,1
20100904,HOU,ARI,6,5,1,1
20100904,NYN,CHN,3,5,1,1
20100904,ATL,FLO,2,0,0,0
20100904,SFN,LAN,5,4,4,1
20100904,MIL,PHI,4,5,4,2
20100904,WAS,PIT,9,2,1,1
20100904,COL,SDN,6,2,0,0
20100904,CIN,SLN,6,1,1,0
20100905,TBA,BAL,7,8,4,1
20100905,CHA,BOS,7,5,0,1
20100905,DET,KCA,1,2,1,1
20100905,TEX,MIN,5,6,0,0
20100905,TOR,NYA,7,3,3,0
20100905,ANA,OAK,7,4,2,0
20100905,CLE,SEA,0,3,0,1
20100905,HOU,ARI,3,2,1,2
20100905,NYN,CHN,18,5,2,2
20100905,ATL,FLO,6,7,0,1
20100905,SFN,LAN,3,0,1,0
20100905,MIL,PHI,6,2,1,0
20100905,WAS,PIT,8,1,1,1
20100905,COL,SDN,4,2,1,1
20100905,CIN,SLN,2,4,0,1
20100906,CLE,ANA,3,2,0,1
20100906,TBA,BOS,5,12,0,3
20100906,CHA,DET,5,4,0,1
20100906,KCA,MIN,4,5,0,2
20100906,BAL,NYA,4,3,0,1
20100906,SEA,OAK,2,6,1,2
20100906,TEX,TOR,2,7,0,3
20100906,SFN,ARI,2,0,0,0
20100906,HOU,CHN,4,5,1,2
20100906,CIN,COL,5,10,0,1
20100906,SLN,MIL,8,6,1,3
20100906,FLO,PHI,7,1,2,0
20100906,FLO,PHI,4,7,3,0
20100906,ATL,PIT,1,3,0,1
20100906,LAN,SDN,2,4,1,1
20100906,NYN,WAS,3,13,0,2
20100907,CLE,ANA,6,1,2,1
20100907,TBA,BOS,14,5,5,1
20100907,CHA,DET,1,9,0,2
20100907,KCA,MIN,3,10,1,1
20100907,BAL,NYA,6,2,1,0
20100907,SEA,OAK,7,5,1,0
20100907,TEX,TOR,5,8,1,4
20100907,SFN,ARI,6,3,3,1
20100907,HOU,CHN,7,3,1,0
20100907,CIN,COL,3,4,1,1
20100907,SLN,MIL,2,4,0,0
20100907,FLO,PHI,7,8,1,3
20100907,ATL,PIT,0,5,0,1
20100907,LAN,SDN,1,2,0,0
20100907,NYN,WAS,4,1,1,1
20100908,CLE,ANA,3,4,1,2
20100908,TBA,BOS,5,11,1,5
20100908,CHA,DET,1,5,1,0
20100908,KCA,MIN,3,4,0,1
20100908,BAL,NYA,2,3,1,1
20100908,SEA,OAK,3,4,2,1
20100908,TEX,TOR,8,1,2,1
20100908,SFN,ARI,1,3,1,0
20100908,HOU,CHN,4,0,1,0
20100908,CIN,COL,2,9,0,3
20100908,SLN,MIL,1,8,1,1
20100908,FLO,PHI,6,10,1,1
20100908,ATL,PIT,9,3,0,0
20100908,LAN,SDN,0,4,0,0
20100908,NYN,WAS,3,2,0,1
20100909,CHA,DET,3,6,1,0
20100909,TEX,TOR,4,2,0,2
20100909,SLN,ATL,11,4,4,1
20100909,CIN,COL,5,6,1,2
20100909,LAN,HOU,2,3,1,1
20100909,SFN,SDN,7,3,4,2
20100910,SEA,ANA,3,4,0,1
20100910,KCA,CHA,3,4,0,1
20100910,MIN,CLE,0,2,0,1
20100910,BAL,DET,6,3,1,1
20100910,BOS,OAK,0,5,0,0
20100910,NYA,TEX,5,6,0,2
20100910,TBA,TOR,9,8,2,4
20100910,SLN,ATL,6,8,2,1
20100910,PIT,CIN,3,4,1,0
